annee;mois_num;code_reg;nom_reg;filiere_raw;prod_gwh;filiere;prod_mwh
2015;11;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2015;11;76;Occitanie;Production nucléaire (GWh);1666.633;Nucléaire;1666633.0
2015;11;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2016;11;11;Île-de-France;Production nucléaire (GWh);0.0;Nucléaire;0.0
2016;11;44;Grand Est;Production nucléaire (GWh);7187.702;Nucléaire;7187702.0
2017;11;24;Centre-Val de Loire;Production nucléaire (GWh);5457.517;Nucléaire;5457517.0
2017;11;76;Occitanie;Production nucléaire (GWh);1828.647;Nucléaire;1828647.0
2017;11;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);4277.629;Nucléaire;4277629.0
2018;11;24;Centre-Val de Loire;Production nucléaire (GWh);4581.198;Nucléaire;4581198.0
2018;11;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2018;11;75;Nouvelle-Aquitaine;Production nucléaire (GWh);4562.016;Nucléaire;4562016.0
2018;11;93;Provence-Alpes-Côte d'Azur;Production nucléaire (GWh);0.0;Nucléaire;0.0
2018;11;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2019;11;24;Centre-Val de Loire;Production nucléaire (GWh);5039.19;Nucléaire;5039190.0
2019;11;76;Occitanie;Production nucléaire (GWh);907.169;Nucléaire;907169.0
2019;11;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);5971.597;Nucléaire;5971597.0
2020;11;32;Hauts-de-France;Production nucléaire (GWh);2732.727;Nucléaire;2732727.0
2020;11;52;Pays de la Loire;Production nucléaire (GWh);0.0;Nucléaire;0.0
2020;11;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);6756.107;Nucléaire;6756107.0
2021;11;44;Grand Est;Production nucléaire (GWh);6357.087;Nucléaire;6357087.0
2021;11;75;Nouvelle-Aquitaine;Production nucléaire (GWh);2624.619;Nucléaire;2624619.0
2021;11;93;Provence-Alpes-Côte d'Azur;Production nucléaire (GWh);0.0;Nucléaire;0.0
2022;11;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2022;11;44;Grand Est;Production nucléaire (GWh);2678.874;Nucléaire;2678874.0
2023;11;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2023;11;52;Pays de la Loire;Production nucléaire (GWh);0.0;Nucléaire;0.0
2024;11;76;Occitanie;Production nucléaire (GWh);1708.317;Nucléaire;1708317.0
2014;12;32;Hauts-de-France;Production nucléaire (GWh);3741.205;Nucléaire;3741205.0
2014;12;93;Provence-Alpes-Côte d'Azur;Production nucléaire (GWh);0.0;Nucléaire;0.0
2015;12;44;Grand Est;Production nucléaire (GWh);8748.672;Nucléaire;8748672.0
2015;12;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2015;12;93;Provence-Alpes-Côte d'Azur;Production nucléaire (GWh);0.0;Nucléaire;0.0
2016;12;44;Grand Est;Production nucléaire (GWh);7241.497;Nucléaire;7241497.0
2016;12;75;Nouvelle-Aquitaine;Production nucléaire (GWh);3867.549;Nucléaire;3867549.0
2016;12;76;Occitanie;Production nucléaire (GWh);1873.102;Nucléaire;1873102.0
2016;12;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);6467.661;Nucléaire;6467661.0
2016;12;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2017;12;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2017;12;75;Nouvelle-Aquitaine;Production nucléaire (GWh);4849.727;Nucléaire;4849727.0
2017;12;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);6437.612;Nucléaire;6437612.0
2018;12;32;Hauts-de-France;Production nucléaire (GWh);3936.729;Nucléaire;3936729.0
2020;12;11;Île-de-France;Production nucléaire (GWh);0.0;Nucléaire;0.0
2020;12;24;Centre-Val de Loire;Production nucléaire (GWh);6731.743;Nucléaire;6731743.0
2020;12;75;Nouvelle-Aquitaine;Production nucléaire (GWh);4368.545;Nucléaire;4368545.0
2020;12;76;Occitanie;Production nucléaire (GWh);1485.855;Nucléaire;1485855.0
2021;12;52;Pays de la Loire;Production nucléaire (GWh);0.0;Nucléaire;0.0
2021;12;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);8838.067;Nucléaire;8838067.0
2022;12;44;Grand Est;Production nucléaire (GWh);3328.848;Nucléaire;3328848.0
2022;12;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2022;12;76;Occitanie;Production nucléaire (GWh);945.657;Nucléaire;945657.0
2023;12;75;Nouvelle-Aquitaine;Production nucléaire (GWh);4025.064;Nucléaire;4025064.0
2024;12;76;Occitanie;Production nucléaire (GWh);1795.376;Nucléaire;1795376.0
2014;01;44;Grand Est;Production nucléaire (GWh);8071.439;Nucléaire;8071439.0
2015;01;76;Occitanie;Production nucléaire (GWh);1835.402;Nucléaire;1835402.0
2015;01;93;Provence-Alpes-Côte d'Azur;Production nucléaire (GWh);0.0;Nucléaire;0.0
2016;01;24;Centre-Val de Loire;Production nucléaire (GWh);8460.205;Nucléaire;8460205.0
2016;01;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2017;01;24;Centre-Val de Loire;Production nucléaire (GWh);8538.646;Nucléaire;8538646.0
2017;01;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);8191.298;Nucléaire;8191298.0
2017;01;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2018;01;24;Centre-Val de Loire;Production nucléaire (GWh);7352.633;Nucléaire;7352633.0
2018;01;76;Occitanie;Production nucléaire (GWh);1730.93;Nucléaire;1730930.0
2019;01;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2019;01;28;Normandie;Production nucléaire (GWh);4253.722;Nucléaire;4253722.0
2019;01;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2019;01;75;Nouvelle-Aquitaine;Production nucléaire (GWh);4814.316;Nucléaire;4814316.0
2020;01;11;Île-de-France;Production nucléaire (GWh);0.0;Nucléaire;0.0
2020;01;52;Pays de la Loire;Production nucléaire (GWh);0.0;Nucléaire;0.0
2020;01;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2020;01;75;Nouvelle-Aquitaine;Production nucléaire (GWh);4179.534;Nucléaire;4179533.9999999995
2020;01;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2021;01;28;Normandie;Production nucléaire (GWh);5167.861;Nucléaire;5167861.0
2021;01;44;Grand Est;Production nucléaire (GWh);6632.126;Nucléaire;6632126.0
2021;01;75;Nouvelle-Aquitaine;Production nucléaire (GWh);4834.663;Nucléaire;4834663.0
2022;01;44;Grand Est;Production nucléaire (GWh);5357.078;Nucléaire;5357078.0
2022;01;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);9021.074;Nucléaire;9021074.0
2023;01;11;Île-de-France;Production nucléaire (GWh);0.0;Nucléaire;0.0
2023;01;44;Grand Est;Production nucléaire (GWh);3683.355;Nucléaire;3683355.0
2023;01;76;Occitanie;Production nucléaire (GWh);945.188;Nucléaire;945188.0
2023;01;93;Provence-Alpes-Côte d'Azur;Production nucléaire (GWh);0.0;Nucléaire;0.0
2024;01;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2024;01;76;Occitanie;Production nucléaire (GWh);1182.544;Nucléaire;1182544.0
2014;02;24;Centre-Val de Loire;Production nucléaire (GWh);6956.018;Nucléaire;6956018.0
2014;02;76;Occitanie;Production nucléaire (GWh);1642.201;Nucléaire;1642201.0
2015;02;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2015;02;32;Hauts-de-France;Production nucléaire (GWh);3674.4;Nucléaire;3674400.0
2015;02;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2015;02;75;Nouvelle-Aquitaine;Production nucléaire (GWh);3351.277;Nucléaire;3351277.0
2016;02;24;Centre-Val de Loire;Production nucléaire (GWh);7808.866;Nucléaire;7808866.0
2016;02;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2016;02;75;Nouvelle-Aquitaine;Production nucléaire (GWh);3709.044;Nucléaire;3709044.0
2016;02;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);8217.26;Nucléaire;8217260.0
2017;02;11;Île-de-France;Production nucléaire (GWh);0.0;Nucléaire;0.0
2017;02;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2017;02;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2018;02;24;Centre-Val de Loire;Production nucléaire (GWh);6848.154;Nucléaire;6848154.0
2018;02;28;Normandie;Production nucléaire (GWh);5639.258;Nucléaire;5639258.0
2018;02;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);7115.833;Nucléaire;7115833.0
2018;02;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2019;02;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2019;02;75;Nouvelle-Aquitaine;Production nucléaire (GWh);4345.063;Nucléaire;4345063.0
2019;02;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);8160.05;Nucléaire;8160050.0
2020;02;11;Île-de-France;Production nucléaire (GWh);0.0;Nucléaire;0.0
2020;02;52;Pays de la Loire;Production nucléaire (GWh);0.0;Nucléaire;0.0
2021;02;44;Grand Est;Production nucléaire (GWh);4704.299;Nucléaire;4704299.0
2021;02;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2021;02;75;Nouvelle-Aquitaine;Production nucléaire (GWh);3352.733;Nucléaire;3352733.0
2021;02;76;Occitanie;Production nucléaire (GWh);1683.255;Nucléaire;1683255.0
2021;02;93;Provence-Alpes-Côte d'Azur;Production nucléaire (GWh);0.0;Nucléaire;0.0
2022;02;11;Île-de-France;Production nucléaire (GWh);0.0;Nucléaire;0.0
2022;02;52;Pays de la Loire;Production nucléaire (GWh);0.0;Nucléaire;0.0
2022;02;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);7282.008;Nucléaire;7282008.0
2023;02;24;Centre-Val de Loire;Production nucléaire (GWh);6131.902;Nucléaire;6131902.0
2023;02;52;Pays de la Loire;Production nucléaire (GWh);0.0;Nucléaire;0.0
2024;02;28;Normandie;Production nucléaire (GWh);5768.513;Nucléaire;5768513.0
2024;02;76;Occitanie;Production nucléaire (GWh);1631.823;Nucléaire;1631823.0
2024;02;93;Provence-Alpes-Côte d'Azur;Production nucléaire (GWh);0.0;Nucléaire;0.0
2014;03;32;Hauts-de-France;Production nucléaire (GWh);3138.5;Nucléaire;3138500.0
2014;03;75;Nouvelle-Aquitaine;Production nucléaire (GWh);4284.627;Nucléaire;4284627.0
2014;03;93;Provence-Alpes-Côte d'Azur;Production nucléaire (GWh);0.0;Nucléaire;0.0
2014;03;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2015;03;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2015;03;28;Normandie;Production nucléaire (GWh);6578.912;Nucléaire;6578912.0
2015;03;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2016;03;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2017;03;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2017;03;32;Hauts-de-France;Production nucléaire (GWh);2689.562;Nucléaire;2689562.0
2017;03;44;Grand Est;Production nucléaire (GWh);5529.446;Nucléaire;5529446.0
2017;03;76;Occitanie;Production nucléaire (GWh);1210.436;Nucléaire;1210436.0
2018;03;24;Centre-Val de Loire;Production nucléaire (GWh);7178.075;Nucléaire;7178075.0
2018;03;28;Normandie;Production nucléaire (GWh);5093.769;Nucléaire;5093769.0
2019;03;28;Normandie;Production nucléaire (GWh);5369.058;Nucléaire;5369058.0
2020;03;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2020;03;75;Nouvelle-Aquitaine;Production nucléaire (GWh);4089.397;Nucléaire;4089397.0
2021;03;44;Grand Est;Production nucléaire (GWh);4255.778;Nucléaire;4255778.0
2021;03;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2021;03;75;Nouvelle-Aquitaine;Production nucléaire (GWh);3325.427;Nucléaire;3325427.0
2022;03;11;Île-de-France;Production nucléaire (GWh);0.0;Nucléaire;0.0
2022;03;32;Hauts-de-France;Production nucléaire (GWh);2261.179;Nucléaire;2261179.0
2022;03;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2023;03;24;Centre-Val de Loire;Production nucléaire (GWh);5388.49;Nucléaire;5388490.0
2023;03;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2024;03;76;Occitanie;Production nucléaire (GWh);1802.724;Nucléaire;1802724.0
2024;03;93;Provence-Alpes-Côte d'Azur;Production nucléaire (GWh);0.0;Nucléaire;0.0
2015;04;24;Centre-Val de Loire;Production nucléaire (GWh);6027.497;Nucléaire;6027497.0
2016;04;32;Hauts-de-France;Production nucléaire (GWh);2516.216;Nucléaire;2516216.0
2016;04;44;Grand Est;Production nucléaire (GWh);7169.587;Nucléaire;7169587.0
2016;04;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);6610.487;Nucléaire;6610487.0
2017;04;28;Normandie;Production nucléaire (GWh);4187.446;Nucléaire;4187446.0
2017;04;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2018;04;44;Grand Est;Production nucléaire (GWh);5914.68;Nucléaire;5914680.0
2018;04;76;Occitanie;Production nucléaire (GWh);1590.292;Nucléaire;1590292.0
2018;04;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2019;04;24;Centre-Val de Loire;Production nucléaire (GWh);6563.287;Nucléaire;6563287.0
2019;04;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);5920.413;Nucléaire;5920413.0
2019;04;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2020;04;44;Grand Est;Production nucléaire (GWh);3578.074;Nucléaire;3578074.0
2020;04;76;Occitanie;Production nucléaire (GWh);1480.542;Nucléaire;1480542.0
2020;04;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);5387.432;Nucléaire;5387432.0
2021;04;11;Île-de-France;Production nucléaire (GWh);0.0;Nucléaire;0.0
2021;04;28;Normandie;Production nucléaire (GWh);4260.606;Nucléaire;4260606.0
2021;04;52;Pays de la Loire;Production nucléaire (GWh);0.0;Nucléaire;0.0
2022;04;76;Occitanie;Production nucléaire (GWh);844.694;Nucléaire;844694.0
2023;04;24;Centre-Val de Loire;Production nucléaire (GWh);5422.75;Nucléaire;5422750.0
2023;04;44;Grand Est;Production nucléaire (GWh);3405.922;Nucléaire;3405922.0
2024;04;32;Hauts-de-France;Production nucléaire (GWh);2391.712;Nucléaire;2391712.0
2024;04;52;Pays de la Loire;Production nucléaire (GWh);0.0;Nucléaire;0.0
2014;05;52;Pays de la Loire;Production nucléaire (GWh);0.0;Nucléaire;0.0
2014;05;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);6670.371;Nucléaire;6670371.0
2015;05;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);6960.68;Nucléaire;6960680.0
2015;05;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2016;05;11;Île-de-France;Production nucléaire (GWh);0.0;Nucléaire;0.0
2016;05;75;Nouvelle-Aquitaine;Production nucléaire (GWh);3204.07;Nucléaire;3204070.0
2017;05;24;Centre-Val de Loire;Production nucléaire (GWh);6425.749;Nucléaire;6425749.0
2017;05;32;Hauts-de-France;Production nucléaire (GWh);2562.661;Nucléaire;2562661.0
2017;05;93;Provence-Alpes-Côte d'Azur;Production nucléaire (GWh);0.0;Nucléaire;0.0
2018;05;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2018;05;28;Normandie;Production nucléaire (GWh);3820.363;Nucléaire;3820363.0
2018;05;32;Hauts-de-France;Production nucléaire (GWh);2472.98;Nucléaire;2472980.0
2018;05;44;Grand Est;Production nucléaire (GWh);6851.676;Nucléaire;6851676.0
2018;05;52;Pays de la Loire;Production nucléaire (GWh);0.0;Nucléaire;0.0
2019;05;32;Hauts-de-France;Production nucléaire (GWh);2491.02;Nucléaire;2491020.0
2019;05;76;Occitanie;Production nucléaire (GWh);1628.665;Nucléaire;1628665.0
2019;05;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);6544.07;Nucléaire;6544070.0
2019;05;93;Provence-Alpes-Côte d'Azur;Production nucléaire (GWh);0.0;Nucléaire;0.0
2020;05;28;Normandie;Production nucléaire (GWh);3064.761;Nucléaire;3064761.0
2020;05;44;Grand Est;Production nucléaire (GWh);3152.949;Nucléaire;3152949.0
2020;05;52;Pays de la Loire;Production nucléaire (GWh);0.0;Nucléaire;0.0
2020;05;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2021;05;11;Île-de-France;Production nucléaire (GWh);0.0;Nucléaire;0.0
2021;05;24;Centre-Val de Loire;Production nucléaire (GWh);4512.433;Nucléaire;4512433.0
2021;05;32;Hauts-de-France;Production nucléaire (GWh);2918.661;Nucléaire;2918661.0
2021;05;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);6556.92;Nucléaire;6556920.0
2022;05;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2022;05;44;Grand Est;Production nucléaire (GWh);3341.211;Nucléaire;3341211.0
2022;05;76;Occitanie;Production nucléaire (GWh);914.629;Nucléaire;914629.0
2023;05;28;Normandie;Production nucléaire (GWh);2655.571;Nucléaire;2655571.0
2023;05;93;Provence-Alpes-Côte d'Azur;Production nucléaire (GWh);0.0;Nucléaire;0.0
2024;05;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2024;05;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2014;06;32;Hauts-de-France;Production nucléaire (GWh);2054.764;Nucléaire;2054764.0000000002
2015;06;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2016;06;11;Île-de-France;Production nucléaire (GWh);0.0;Nucléaire;0.0
2016;06;28;Normandie;Production nucléaire (GWh);4877.848;Nucléaire;4877848.0
2016;06;52;Pays de la Loire;Production nucléaire (GWh);0.0;Nucléaire;0.0
2017;06;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2017;06;32;Hauts-de-France;Production nucléaire (GWh);2281.459;Nucléaire;2281459.0
2017;06;44;Grand Est;Production nucléaire (GWh);6655.267;Nucléaire;6655267.0
2017;06;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2018;06;24;Centre-Val de Loire;Production nucléaire (GWh);5695.734;Nucléaire;5695734.0
2018;06;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);6146.536;Nucléaire;6146536.0
2019;06;24;Centre-Val de Loire;Production nucléaire (GWh);5509.048;Nucléaire;5509048.0
2019;06;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2019;06;76;Occitanie;Production nucléaire (GWh);1259.08;Nucléaire;1259080.0
2020;06;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2020;06;44;Grand Est;Production nucléaire (GWh);4052.023;Nucléaire;4052023.0
2021;06;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2022;06;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2022;06;32;Hauts-de-France;Production nucléaire (GWh);2487.55;Nucléaire;2487550.0
2023;06;28;Normandie;Production nucléaire (GWh);3594.182;Nucléaire;3594182.0
2023;06;44;Grand Est;Production nucléaire (GWh);4476.609;Nucléaire;4476609.0
2023;06;75;Nouvelle-Aquitaine;Production nucléaire (GWh);3122.68;Nucléaire;3122680.0
2024;06;44;Grand Est;Production nucléaire (GWh);4086.598;Nucléaire;4086598.0
2014;07;24;Centre-Val de Loire;Production nucléaire (GWh);6157.68;Nucléaire;6157680.0
2014;07;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2014;07;52;Pays de la Loire;Production nucléaire (GWh);0.0;Nucléaire;0.0
2014;07;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2015;07;24;Centre-Val de Loire;Production nucléaire (GWh);5540.48;Nucléaire;5540480.0
2015;07;75;Nouvelle-Aquitaine;Production nucléaire (GWh);2414.253;Nucléaire;2414253.0
2015;07;76;Occitanie;Production nucléaire (GWh);1630.448;Nucléaire;1630448.0
2015;07;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);7398.047;Nucléaire;7398047.0
2016;07;11;Île-de-France;Production nucléaire (GWh);0.0;Nucléaire;0.0
2016;07;28;Normandie;Production nucléaire (GWh);4623.666;Nucléaire;4623666.0
2016;07;32;Hauts-de-France;Production nucléaire (GWh);2519.425;Nucléaire;2519425.0
2016;07;52;Pays de la Loire;Production nucléaire (GWh);0.0;Nucléaire;0.0
2016;07;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
2017;07;11;Île-de-France;Production nucléaire (GWh);0.0;Nucléaire;0.0
2017;07;28;Normandie;Production nucléaire (GWh);3829.516;Nucléaire;3829516.0
2017;07;75;Nouvelle-Aquitaine;Production nucléaire (GWh);2952.822;Nucléaire;2952822.0
2017;07;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2018;07;28;Normandie;Production nucléaire (GWh);5226.958;Nucléaire;5226958.0
2019;07;84;Auvergne-Rhône-Alpes;Production nucléaire (GWh);7556.704;Nucléaire;7556704.0
2019;07;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2020;07;28;Normandie;Production nucléaire (GWh);2609.865;Nucléaire;2609865.0
2020;07;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2021;07;11;Île-de-France;Production nucléaire (GWh);0.0;Nucléaire;0.0
2021;07;27;Bourgogne-Franche-Comté;Production nucléaire (GWh);0.0;Nucléaire;0.0
2021;07;32;Hauts-de-France;Production nucléaire (GWh);2436.44;Nucléaire;2436440.0
2021;07;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2022;07;94;Corse;Production nucléaire (GWh);0.0;Nucléaire;0.0
2023;07;52;Pays de la Loire;Production nucléaire (GWh);0.0;Nucléaire;0.0
2023;07;75;Nouvelle-Aquitaine;Production nucléaire (GWh);3052.486;Nucléaire;3052486.0
2023;07;93;Provence-Alpes-Côte d'Azur;Production nucléaire (GWh);0.0;Nucléaire;0.0
2014;08;11;Île-de-France;Production nucléaire (GWh);0.0;Nucléaire;0.0
2014;08;75;Nouvelle-Aquitaine;Production nucléaire (GWh);2234.569;Nucléaire;2234569.0
2015;08;53;Bretagne;Production nucléaire (GWh);0.0;Nucléaire;0.0
